freq(Hz),pow(dB/Hz)
4360.4736328125,23.479413466851202
4365.85693359375,15.32016069039056
4371.240234375,22.20087384987497
4376.62353515625,26.377827354741793
4382.0068359375,28.265860724888388
4387.39013671875,27.155455298917843
4392.7734375,24.482391888725008
4398.15673828125,20.626766767558063
4403.5400390625,23.837535441369564
4408.92333984375,24.927753823076735
4414.306640625,24.813745471426216
4419.68994140625,24.968360736856866
4425.0732421875,26.376395946293258
4430.45654296875,25.645947352829218
4435.83984375,25.689181264305763
4441.22314453125,24.61071881574764
4446.6064453125,24.96492475126823
4451.98974609375,24.462979787184942
4457.373046875,24.692628526561954
4462.75634765625,25.292706336326937
4468.1396484375,25.172729811477915
4473.52294921875,25.80777922083937
4478.90625,25.42151967122109
4484.28955078125,24.624270958565333
4489.6728515625,25.65256143121037
4495.05615234375,26.299623667023553
4500.439453125,24.091034982821682
4505.82275390625,24.5376491417316
4511.2060546875,24.037460450034047
4516.58935546875,22.037796194261166
4521.97265625,19.549150999215566
4527.35595703125,20.88281820393224
4532.7392578125,21.206194459488707
4538.12255859375,19.095921797593665
4543.505859375,18.67426860840532
4548.88916015625,17.640760787815864
4554.2724609375,15.5024912490729
4559.65576171875,15.356609268838213
4565.0390625,19.893716396398887
4570.42236328125,10.238309160546077
4575.8056640625,20.616832538733657
4581.18896484375,19.399471356622996
4586.572265625,16.570806483420938
4591.95556640625,11.767798816791577
4597.3388671875,17.083125329664565
4602.72216796875,16.1668878913852
4608.10546875,19.42460419709733
4613.48876953125,16.937420155586324
4618.8720703125,15.968275133817698
4624.25537109375,18.22362633683453
4629.638671875,16.963431513792397
4635.02197265625,16.718402853269275
4640.4052734375,20.451557996364905
4645.78857421875,18.69033386459816
4651.171875,11.768521610333192
4656.55517578125,6.447717005296628
4661.9384765625,12.521124775892972
4667.32177734375,14.86011134979628
4672.705078125,17.258747763436954
4678.08837890625,20.031425088613908
4683.4716796875,15.447907146766248
4688.85498046875,13.589793954041188
4694.23828125,0.5639760878242381
4699.62158203125,14.771485538528601
4705.0048828125,20.684195701533774
4710.38818359375,23.734082571366844
4715.771484375,25.062687539440674
4721.15478515625,25.159343839905524
4726.5380859375,24.48611374910449
4731.92138671875,22.439572226283353
4737.3046875,17.642188157974985
4742.68798828125,17.519190371295895
4748.0712890625,19.71366977782592
4753.45458984375,18.112620346477847
4758.837890625,18.77383848954326
4764.22119140625,22.733526513941275
4769.6044921875,19.980540201208036
4774.98779296875,21.383394818449663
4780.37109375,22.89418015363485
4785.75439453125,19.372417978757287
4791.1376953125,22.217785368195443
